,user_id,version,minutes_play,day_1_active,day_7_active
881,882,control,20.280631629145496,False,False
799,2300,treatment,30.999244733893846,False,False
1060,2561,treatment,44.32199883894906,False,True
1848,3349,treatment,21.23422235422235,False,False
71,1572,treatment,22.68845015756721,True,True
738,2239,treatment,25.719594491181688,False,False
858,2359,treatment,13.690105501778483,False,True
1658,3159,treatment,35.88654358997951,False,True
156,1657,treatment,36.538561660032116,False,False
1423,2924,treatment,12.627351374363588,True,True
933,2434,treatment,8.638311579828894,True,True
1205,2706,treatment,19.131133000996453,False,False
19,1520,treatment,34.86186399174856,True,False
1572,3073,treatment,41.124002428118814,False,True
1533,3034,treatment,37.27744096335824,False,True
749,2250,treatment,43.56820831848364,False,False
210,1711,treatment,36.7954161557323,True,False
776,777,control,13.94819204212941,False,False
1112,2613,treatment,34.74918533573427,False,True
416,417,control,37.285354008351334,False,False
1460,1461,control,32.32036971538907,True,True
475,1976,treatment,25.18149790183128,False,False
1746,3247,treatment,45.08177074365286,False,True
210,211,control,35.7954161557323,False,False
273,1774,treatment,24.91289196735558,False,False
113,114,control,35.012489895674,True,True
1117,2618,treatment,55.39414063865167,False,True
506,507,control,20.09725310680518,True,True
429,1930,treatment,32.54290050551871,True,False
721,722,control,34.0935502492564,True,True
1595,3096,treatment,28.154466245991266,True,False
1262,1263,control,25.832423316596994,False,False
1038,1039,control,36.58617564792277,True,True
1467,2968,treatment,37.82237016802862,False,True
588,2089,treatment,36.88685554710812,False,True
1392,2893,treatment,33.1033753013381,False,False
1315,2816,treatment,34.68418342287452,True,False
1316,2817,treatment,43.528847419749226,False,False
182,183,control,43.953529297569546,False,False
190,191,control,31.77192329198988,False,False
86,1587,treatment,23.67538013279543,False,False
261,262,control,28.40754790746735,True,True
1440,1441,control,13.770464385829758,False,False
558,2059,treatment,41.68160387329081,False,True
3,4,control,14.93705286081908,False,False
715,2216,treatment,34.0079543936705,False,True
1813,3314,treatment,21.566160636093194,False,False
76,1577,treatment,26.966339618978925,True,True
616,2117,treatment,26.266450299292096,False,True
217,218,control,33.69619586304174,True,True
321,1822,treatment,17.5364243926276,True,False
640,641,control,45.25444236440278,True,True
1520,3021,treatment,27.935646190473527,False,False
1694,3195,treatment,-4.874938312144579,False,True
987,2488,treatment,32.45979225013515,False,True
19,20,control,33.86186399174856,True,True
410,411,control,33.82870239026865,True,True
1432,1433,control,28.736138195457748,False,False
643,644,control,48.04436323402601,False,False
426,427,control,31.243586326189153,False,False
57,58,control,47.548861819811094,True,True
1024,2525,treatment,32.24227497959731,False,False
1037,1038,control,12.423003878620161,False,False
504,2005,treatment,43.608212692267614,False,False
966,2467,treatment,27.58793935379327,False,False
112,1613,treatment,23.647830438999236,True,False
287,1788,treatment,43.53335946855995,False,False
1359,2860,treatment,34.22755521396,False,False
204,205,control,29.93692749086128,False,False
1263,2764,treatment,45.348867985415424,False,False
638,639,control,30.9592041239524,False,False
812,2313,treatment,16.84481229565724,False,False
484,1985,treatment,37.001752363295935,False,False
1355,1356,control,34.542844681450745,False,False
1358,2859,treatment,33.28662131571056,True,False
1098,1099,control,36.9587966171754,True,True
560,2061,treatment,29.93325509441758,False,False
243,244,control,20.256921503790807,True,True
239,1740,treatment,29.008876172427478,False,True
1313,2814,treatment,36.19611146532802,False,False
1103,1104,control,32.8446955672955,False,False
241,242,control,32.79662670157961,False,False
531,532,control,15.821055119703306,False,False
440,441,control,41.70454297361454,False,False
333,334,control,29.376014514176934,False,False
1284,1285,control,13.198658510553688,False,False
1283,1284,control,46.5776232988065,True,True
1326,1327,control,50.67490482979059,False,False
1049,2550,treatment,33.5517752139669,True,False
672,673,control,42.20078514238279,False,False
480,481,control,20.3674631412121,False,False
288,289,control,16.709211708278396,True,True
1736,3237,treatment,17.64104049201875,True,False
609,610,control,30.47341880907133,False,False
64,65,control,44.172990464768525,False,False
493,1994,treatment,28.43154638975553,False,False
1416,1417,control,38.37102213901042,False,False
951,2452,treatment,23.217282735369075,True,False
998,2499,treatment,35.70263747596186,True,False
308,309,control,33.42637981369228,True,True
1371,1372,control,33.79107828543306,True,True
254,255,control,37.42686221161618,False,False
1120,2621,treatment,47.55773153474168,False,False
307,308,control,37.50609916868481,True,True
1069,2570,treatment,29.353377778233817,False,False
1239,2740,treatment,33.400029522854425,False,False
1784,3285,treatment,42.224996962225866,False,False
1641,3142,treatment,37.43009861959035,False,False
257,258,control,31.15298722210791,False,False
1317,2818,treatment,33.59158842559766,False,False
1180,1181,control,40.66542446969456,False,False
834,2335,treatment,39.56554856393462,False,False
759,760,control,17.382299882529573,False,False
192,193,control,31.99582111088514,False,False
886,2387,treatment,49.584744098061854,True,False
1315,1316,control,33.68418342287452,False,False
1782,3283,treatment,47.00624139333323,True,False
956,2457,treatment,33.963586560529045,True,False
195,196,control,-2.3105500791931206,True,True
744,2245,treatment,29.321227734537207,False,False
825,2326,treatment,19.210630459665744,False,False
712,713,control,24.021449194077952,True,True
1222,2723,treatment,33.20714790801258,False,True
1097,2598,treatment,44.09350974033091,True,False
901,902,control,34.19589145198062,False,False
1275,1276,control,30.44842196214342,True,True
855,2356,treatment,19.907690567503938,False,False
1827,3328,treatment,44.821734642040504,True,True
1297,1298,control,42.700248768243846,False,False
523,2024,treatment,27.520356620650738,True,False
1013,1014,control,33.75582306443599,True,True
1225,1226,control,28.435538618351938,False,False
577,578,control,28.329997256428403,False,False
91,1592,treatment,18.326479509897723,True,True
360,361,control,25.985855715429853,False,False
123,124,control,37.482156171872305,False,False
1309,2810,treatment,14.362715866682876,True,False
957,958,control,35.65396564038806,False,False
350,1851,treatment,27.76140216214654,True,False
49,50,control,52.38143338497953,True,True
852,853,control,25.659952617013516,False,False
1785,3286,treatment,37.519133002708244,False,False
963,964,control,26.902488559838936,False,False
172,1673,treatment,23.591862267076017,True,False
297,1798,treatment,35.15694539892434,False,False
1340,1341,control,28.50860815348844,False,False
1119,1120,control,33.459007490359376,True,True
67,68,control,27.669079390155865,False,False
1551,3052,treatment,47.84981495624268,False,False
832,833,control,25.78921494594986,False,False
527,528,control,18.683590732488476,False,False
921,922,control,22.916775155864517,False,False
1331,1332,control,32.897955988456125,True,True
820,821,control,37.63160514154516,False,False
930,2431,treatment,21.199933526975187,True,False
1357,1358,control,19.195379047511246,False,False
75,76,control,40.397270908927005,False,False
1234,1235,control,40.965328284103464,False,False
895,2396,treatment,33.387606717297054,False,False
699,2200,treatment,40.52830861811656,False,False
975,2476,treatment,35.22919279615949,True,False
266,1767,treatment,37.359427056445895,False,True
747,2248,treatment,39.8744231844659,True,False
93,1594,treatment,42.77861938808579,False,True
1643,3144,treatment,20.5337243913955,False,True
1688,3189,treatment,43.842206278738374,False,False
1469,1470,control,26.368512615044633,True,True
499,2000,treatment,29.57949272870817,False,False
910,2411,treatment,30.917434853321463,True,False
1005,1006,control,11.315001867494502,False,False
528,529,control,36.86804406794678,False,False
810,2311,treatment,40.35988450876317,True,False
1792,3293,treatment,27.19708902888319,False,False
1310,1311,control,32.3340731182877,False,False
1037,2538,treatment,13.423003878620161,False,False
1415,1416,control,22.234213320562414,False,False
81,1582,treatment,24.111310161530785,True,False
287,288,control,42.53335946855995,False,False
1102,1103,control,37.53276211999319,False,False
74,1575,treatment,9.768996499575582,False,False
1441,1442,control,31.626706259021507,False,False
341,1842,treatment,26.522285746477568,True,False
1523,3024,treatment,24.99415134501063,False,True
1459,2960,treatment,28.368466201218105,False,False
548,2049,treatment,29.763112671443007,False,True
1318,1319,control,33.092434093850144,False,False
1843,3344,treatment,42.65258341165726,False,False
165,166,control,21.0157705939041,False,False
1304,2805,treatment,24.695246000002754,False,False
1801,3302,treatment,24.677392217651445,False,False
1725,3226,treatment,24.875447519481455,True,False
728,729,control,32.72734737162794,False,False
561,562,control,32.26261647068703,False,False
827,2328,treatment,41.89165382458384,False,False
914,915,control,21.984282191975794,False,False
565,566,control,43.08193563988715,False,False
550,2051,treatment,30.303769012799073,True,False
361,362,control,36.73491278098325,False,False
342,1843,treatment,40.37850297361706,False,True
397,398,control,32.45379407259692,True,True
1244,2745,treatment,33.51075019089523,True,False
932,2433,treatment,29.154008228271493,False,True
1734,3235,treatment,31.58271497166429,False,False
698,699,control,38.05982111622154,False,False
143,144,control,33.32764977254117,False,False
1393,2894,treatment,26.566225103519926,True,False
735,2236,treatment,42.06266657594722,True,False
1218,2719,treatment,52.65701383293069,True,False
1542,3043,treatment,41.90677437887579,False,False
1615,3116,treatment,26.96040065070569,False,False
491,1992,treatment,28.676426035072602,False,False
1142,2643,treatment,3.1916272511857997,False,False
328,329,control,28.073850142059094,False,False
1816,3317,treatment,23.107444702236414,False,True
892,893,control,36.8203477683341,True,True
118,1619,treatment,50.59411342388286,False,False
554,555,control,41.58068874439853,False,False
1593,3094,treatment,23.982494803691456,True,True
105,106,control,30.341421289098417,False,False
704,705,control,27.489625447879575,False,False
743,744,control,28.457946885141173,False,False
417,1918,treatment,30.012401941332868,False,True
310,1811,treatment,42.75910771834607,False,False
395,1896,treatment,26.92487407608531,False,False
1392,1393,control,32.1033753013381,False,False
720,2221,treatment,39.740798091601995,True,True
191,1692,treatment,30.70031992952458,True,False
1609,3110,treatment,44.10228934807935,True,True
424,425,control,25.435740438564075,False,False
1312,2813,treatment,27.339183051013592,False,True
1726,3227,treatment,45.65456001240402,False,False
186,187,control,24.510795866777798,False,False
1048,2549,treatment,26.024312169510043,False,False
148,149,control,27.603312185222894,False,False
1115,2616,treatment,30.685868468135375,True,False
1204,2705,treatment,24.83029479972385,False,False
667,668,control,46.4218277204502,False,False
1348,2849,treatment,22.817246320397338,False,True
964,965,control,33.516793717496014,True,True
1220,2721,treatment,20.33387257955271,False,False
1437,2938,treatment,43.86001344146182,False,False
543,2044,treatment,43.20568913714527,False,True
248,249,control,15.348837779450491,False,False
1486,1487,control,35.47923958251705,False,False
34,1535,treatment,40.274624317585825,False,False
108,109,control,34.2614663969031,False,False
301,1802,treatment,22.7101116623899,True,False
866,867,control,28.20411499020898,False,False
1592,3093,treatment,20.480295766338962,False,False
1192,1193,control,49.54733563155294,False,False
483,1984,treatment,43.58721302589333,False,True
1206,2707,treatment,35.12669582936916,False,False
225,1726,treatment,16.812740859645476,False,False
768,769,control,7.635826496753527,False,False
775,2276,treatment,31.48108563136617,False,False
1569,3070,treatment,14.695034892589455,False,True
1072,1073,control,46.07084946716702,True,True
400,1901,treatment,46.340902893038646,False,False
1025,1026,control,41.823316467539854,False,False
550,551,control,29.303769012799073,False,False
1411,2912,treatment,40.980253502222084,False,False
1307,2808,treatment,18.90372260414383,False,False
939,940,control,40.12868194853874,False,False
487,1988,treatment,41.30379331152028,False,True
1731,3232,treatment,14.512037552807552,True,False
204,1705,treatment,30.93692749086128,False,True
1073,2574,treatment,38.378253923729055,True,False
431,432,control,45.20166442206532,False,False
699,700,control,39.52830861811656,False,False
327,1828,treatment,27.5139248526149,False,False
695,2196,treatment,41.74465140535508,False,False
209,1710,treatment,33.786835167270546,True,False
804,805,control,16.801084406400896,True,True
62,63,control,33.14271994506867,False,False
1373,1374,control,35.0293494664977,False,False
7,1508,treatment,26.71087371143823,True,True
1264,2765,treatment,39.23896442609245,False,True
1395,2896,treatment,53.71033767456694,False,True
989,2490,treatment,29.476055019835723,False,False
1577,3078,treatment,46.05008189349684,False,False
1020,2521,treatment,27.282199853695786,True,False
1440,2941,treatment,14.770464385829758,False,True
918,2419,treatment,41.163912685410764,False,False
1553,3054,treatment,46.25998916862668,False,True
1789,3290,treatment,31.858971543927897,True,True
728,2229,treatment,33.72734737162794,False,False
1406,1407,control,32.22527777269104,True,True
319,320,control,36.8620068605291,False,False
1110,1111,control,36.000544504725006,True,True
1195,1196,control,43.45769180115006,True,True
238,1739,treatment,36.940702552390704,False,False
1192,2693,treatment,50.54733563155294,True,False
1775,3276,treatment,30.08130784107316,False,True
1300,1301,control,15.156716879593626,True,True
658,2159,treatment,9.129140693617774,True,True
573,574,control,32.163965682720104,False,False
823,2324,treatment,32.13755972879837,True,False
6,1507,treatment,6.733207566069257,False,False
133,1634,treatment,34.216865758662266,False,False
701,702,control,20.51501373805923,False,False
225,226,control,15.812740859645476,True,True
635,2136,treatment,21.934104778356428,True,False
311,1812,treatment,37.8007153286743,True,False
568,2069,treatment,33.47979884747539,False,False
413,414,control,34.818742570187155,False,False
928,2429,treatment,16.872205140034104,False,False
736,2237,treatment,25.477470503150727,False,False
771,772,control,33.45124240612071,False,False
1790,3291,treatment,36.94040204785384,False,False
197,1698,treatment,29.89149278946993,True,True
683,684,control,26.9222567785544,False,False
1681,3182,treatment,41.18883826443518,True,True
1405,1406,control,29.57347030153822,False,False
360,1861,treatment,26.985855715429853,False,False
601,2102,treatment,23.118344411123402,True,True
1636,3137,treatment,32.5103669025072,True,False
256,1757,treatment,36.907042178943854,True,False
446,447,control,17.431661874663185,True,True
294,295,control,10.762842703028742,False,False
604,2105,treatment,42.746002379573405,False,True
1369,1370,control,22.938635606035973,False,False
1184,2685,treatment,24.425338910587584,False,False
996,2497,treatment,41.699185989273516,False,False
144,1645,treatment,36.56548704910044,False,False
1544,3045,treatment,18.820632266792007,False,False
433,1934,treatment,20.181808767093802,True,False
1439,1440,control,22.99099911715301,True,True
1080,2581,treatment,32.60059792796489,True,False
187,1688,treatment,21.219422939157162,True,True
1132,1133,control,41.89150484722144,True,True
717,2218,treatment,24.77336511119107,False,False
41,1542,treatment,13.723305058793926,False,False
676,2177,treatment,14.955635994873479,False,True
1195,2696,treatment,44.45769180115006,False,False
819,2320,treatment,26.292144422926594,False,False
589,590,control,43.33190702843233,False,False
302,1803,treatment,24.408486893033523,False,False
606,2107,treatment,50.59095352507141,True,False
1795,3296,treatment,30.968451601272243,True,False
432,1933,treatment,32.8904344241411,False,False
1696,3197,treatment,26.254032452580333,False,False
1444,1445,control,24.715992450655676,False,False
806,2307,treatment,35.95180888785986,False,False
1780,3281,treatment,20.680865770006978,False,False
1299,2800,treatment,9.405583538999526,False,False
562,2063,treatment,16.27022390888424,True,False
1471,1472,control,38.76326304231321,False,False
769,770,control,19.057265808240103,False,False
1313,1314,control,35.19611146532802,False,False
941,942,control,22.860110019747708,False,False
1481,1482,control,41.65846959292108,False,False
1753,3254,treatment,11.999374723629533,True,False
1733,3234,treatment,23.40129019017067,False,False
962,963,control,26.75764651759473,False,False
1017,2518,treatment,22.591213828601397,False,True
1662,3163,treatment,15.816736862007321,False,False
1316,1317,control,42.528847419749226,False,False
697,2198,treatment,22.76714835385509,True,False
1579,3080,treatment,29.751582273550454,False,False
119,1620,treatment,10.749542370025289,False,False
32,33,control,12.28466895490153,True,True
1541,3042,treatment,17.511110877946145,False,True
272,273,control,44.08369146076902,True,True
640,2141,treatment,46.25444236440278,False,False
614,2115,treatment,36.33510818339829,False,True
1426,1427,control,40.509586725418536,True,True
269,270,control,34.20179596988361,False,False
208,209,control,29.047974607419906,False,False
1090,2591,treatment,38.6699876248041,False,True
1818,3319,treatment,27.308246277221993,False,False
1393,1394,control,25.566225103519926,False,False
348,1849,treatment,20.598371190205178,False,True
976,2477,treatment,31.814908987034116,False,False
1244,1245,control,32.51075019089523,False,False
645,2146,treatment,23.637360657303283,False,True
1285,2786,treatment,30.35742213110787,False,False
896,897,control,18.93614094034563,True,True
1438,1439,control,27.45699812869808,False,False
681,2182,treatment,36.56952539327347,True,False
1485,2986,treatment,14.862688994575791,False,False
347,1848,treatment,32.797515657713156,False,False
1243,2744,treatment,27.067692850939117,False,True
1018,2519,treatment,31.143050907131368,False,False
356,357,control,20.42418161243366,False,False
1089,1090,control,28.723254254170033,False,False
516,517,control,31.499338284981604,False,False
1236,2737,treatment,20.80437873470991,False,False
1106,1107,control,34.522164239594105,True,True
1590,3091,treatment,32.87257576008353,False,False
1755,3256,treatment,25.680034147452076,False,False
369,370,control,32.0692751928326,True,True
173,1674,treatment,31.72907243276052,False,False
436,1937,treatment,32.614563634076355,False,False
1450,1451,control,38.741052997953695,False,False
583,2084,treatment,32.60293721096273,True,True
125,126,control,27.29767607990842,True,True
449,1950,treatment,31.658062824628313,False,False
1090,1091,control,37.6699876248041,False,False
1429,2930,treatment,21.581806665518542,False,True
1634,3135,treatment,24.20221850657913,False,False
538,2039,treatment,30.981253082742295,False,True
45,1546,treatment,30.881695055211804,True,False
497,498,control,29.730774094317276,False,False
475,476,control,24.18149790183128,False,False
850,851,control,57.666030711018706,False,False
1094,2595,treatment,27.634082759243913,False,False
1322,1323,control,33.74674352824967,True,True
341,342,control,25.522285746477568,False,False
1454,1455,control,53.7138845402525,False,False
1619,3120,treatment,34.99122047852045,False,False
432,433,control,31.890434424141098,False,False
1493,1494,control,46.86036831296244,True,True
778,779,control,41.912324570650995,True,True
1312,1313,control,26.339183051013592,False,False
1424,2925,treatment,38.77221812367959,True,False
1099,2600,treatment,34.2030821274627,False,False
572,2073,treatment,44.30630776360648,False,False
592,593,control,32.32649658210546,False,False
1642,3143,treatment,16.592402953309282,False,False
259,260,control,59.58625445893176,True,True
747,748,control,38.8744231844659,False,False
1032,1033,control,33.59687059566396,True,True
1413,2914,treatment,29.95902280483385,False,False
106,107,control,31.79549484638679,True,True
1348,1349,control,21.817246320397338,False,False
239,240,control,28.008876172427478,False,False
1439,2940,treatment,23.99099911715301,False,False
824,2325,treatment,32.03568037323328,False,False
1473,1474,control,31.11925618556865,True,True
1240,1241,control,43.057473995092344,False,False
1259,1260,control,32.97762889750462,False,False
65,66,control,38.07236534578566,False,False
1091,2592,treatment,53.73105107062155,False,True
312,313,control,19.95032846617896,False,False
910,911,control,29.917434853321463,False,False
1396,2897,treatment,29.05855706977033,False,True
170,1671,treatment,20.510083226815127,False,False
649,650,control,40.882204764493444,False,False
1401,1402,control,32.77448801882143,False,False
1148,2649,treatment,43.02516586669703,True,True
542,543,control,25.274694079750013,False,False
723,724,control,18.570479604585,True,True
1685,3186,treatment,49.39348384125944,False,False
969,970,control,44.210427683683314,False,False
53,54,control,22.019372647589375,False,False
1088,2589,treatment,40.7855907814051,True,False
1563,3064,treatment,15.84986485849717,True,False
905,2406,treatment,29.830682598532505,False,False
1435,2936,treatment,51.795386803576775,True,False
121,122,control,24.47891928511892,False,False
1075,2576,treatment,9.85451852910333,False,False
1402,1403,control,37.61089142538382,True,True
82,1583,treatment,47.609524881479395,False,False
497,1998,treatment,30.730774094317276,True,False
1333,2834,treatment,37.48562898544482,False,False
957,2458,treatment,36.65396564038806,True,False
1152,1153,control,34.77451684704886,True,True
333,1834,treatment,30.376014514176934,False,False
1288,1289,control,33.82264832892011,False,False
567,568,control,35.05685851337923,False,False
9,10,control,21.332595977348983,True,True
1508,3009,treatment,24.03009995208756,True,False
1168,2669,treatment,16.236007041482413,False,False
1232,2733,treatment,23.712469547086247,True,False
373,374,control,31.350776724846988,False,False
231,1732,treatment,38.538687788376365,False,True
1066,2567,treatment,34.44937335693397,False,True
1068,2569,treatment,43.59736542871634,False,False
1689,3190,treatment,29.635117618764678,False,False
181,1682,treatment,45.59589268228421,True,True
62,1563,treatment,34.14271994506867,False,True
1462,2963,treatment,35.91957127796566,False,True
271,272,control,16.735122149460594,False,False
30,1531,treatment,28.44380629469403,False,False
452,453,control,15.970109122771605,False,False
732,733,control,26.038440775903016,False,False
155,156,control,31.679422954016683,False,False
1165,2666,treatment,34.23594627959101,True,False
596,2097,treatment,24.69381608569424,True,True
1418,1419,control,35.9373112124953,True,True
349,1850,treatment,48.190346810845035,False,False
829,2330,treatment,41.08650956308436,False,False
1116,2617,treatment,17.77526889943333,False,False
1322,2823,treatment,34.74674352824967,False,False
1711,3212,treatment,29.376934669642026,True,True
784,2285,treatment,24.384493534194938,True,False
215,1716,treatment,47.12193042812388,False,True
1231,2732,treatment,22.523189300013023,False,False
1499,1500,control,47.529096058434604,False,False
264,1765,treatment,40.901328947153125,False,False
1428,1429,control,48.38190146759712,False,False
585,2086,treatment,37.74584831236625,True,False
1261,1262,control,16.032408240650245,False,False
1075,1076,control,8.85451852910333,True,True
1257,2758,treatment,34.268047196749656,False,True
730,2231,treatment,28.690959484718263,True,False
201,202,control,24.018946686591747,False,False
147,1648,treatment,46.44544451456139,False,False
445,446,control,31.429900281671614,True,True
232,1733,treatment,28.531842230589245,False,False
111,112,control,42.42869549603737,False,False
1056,2557,treatment,34.20314334373137,True,True
1203,1204,control,39.88925316349704,True,True
1363,2864,treatment,25.681876831544468,True,False
48,49,control,39.78736005937347,False,False
1558,3059,treatment,35.99456892462531,True,False
348,349,control,19.598371190205178,False,False
96,97,control,19.154320879942333,False,False
1581,3082,treatment,41.35262562912749,False,False
1375,1376,control,21.492849535984938,False,False
1690,3191,treatment,9.478849203331109,True,False
87,1588,treatment,18.874768689048302,False,False
741,742,control,29.569582242193515,False,False
1815,3316,treatment,46.194710966809865,False,False
1482,2983,treatment,32.439813462310106,False,False
1116,1117,control,16.77526889943333,False,False
1502,3003,treatment,25.72908058127957,False,True
1111,1112,control,25.664327223305733,False,False
755,2256,treatment,42.015259861531725,False,False
309,1810,treatment,29.735624362903657,True,False
1460,2961,treatment,33.32036971538907,False,False
1684,3185,treatment,31.21456224044905,True,False
183,1684,treatment,27.41064073757739,True,False
27,1528,treatment,16.71319299774031,True,False
685,686,control,32.872142809033676,False,False
1082,2583,treatment,34.42205403995859,False,False
389,1890,treatment,24.05201784894497,True,True
694,695,control,14.694871026443758,True,True
842,843,control,21.182514732681913,True,True
737,738,control,29.392058939883587,False,False
221,1722,treatment,25.480631243039262,False,True
1678,3179,treatment,24.38944034072851,True,False
1218,1219,control,51.65701383293069,False,False
1429,1430,control,20.581806665518542,False,False
1446,2947,treatment,34.54655276430939,False,False
228,229,control,17.626467873121463,False,False
1445,2946,treatment,26.233984424180555,False,True
1771,3272,treatment,44.69212075493033,False,False
1003,1004,control,20.006192507264814,False,False
298,1799,treatment,32.60544421479718,False,False
1722,3223,treatment,19.402552717175453,False,False
1259,2760,treatment,33.97762889750462,False,True
187,188,control,20.219422939157162,True,True
1345,1346,control,20.047721548213534,False,False
31,1532,treatment,3.0141089453927563,True,False
803,2304,treatment,32.68234342423432,True,False
345,346,control,30.877304638665763,True,True
1125,2626,treatment,22.997293189574535,False,True
1096,2597,treatment,37.112378264403965,True,False
1248,2749,treatment,25.363306888449532,False,False
214,215,control,23.308973737665546,False,False
894,2395,treatment,36.233426304345436,False,False
332,1833,treatment,25.812961484610007,False,True
739,2240,treatment,29.613170547251542,False,False
421,422,control,46.980589922472504,True,True
1121,2622,treatment,35.812870594120845,False,False
1156,2657,treatment,41.578625471721026,True,True
1515,3016,treatment,23.693245195865735,True,True
952,953,control,34.727748574495344,False,False
378,1879,treatment,34.769201144376304,False,False
311,312,control,36.8007153286743,True,True
1251,1252,control,27.87350329286057,True,True
1336,2837,treatment,38.86903221911645,False,True
1532,3033,treatment,36.19523360749986,False,False
626,627,control,22.40164911407337,False,False
213,214,control,15.839177474780698,True,True
1033,1034,control,26.356427998337818,False,False
1078,1079,control,32.996346031797465,False,False
101,1602,treatment,11.221120684795512,False,False
963,2464,treatment,27.902488559838936,False,False
1252,1253,control,31.72933294209505,False,False
250,1751,treatment,49.629275851052284,False,False
1126,2627,treatment,29.805138901912454,False,False
316,317,control,27.513441496150268,False,False
862,863,control,26.076908078709124,False,False
336,1837,treatment,32.4242558501294,False,False
1459,1460,control,27.368466201218105,False,False
1055,2556,treatment,10.07898229745782,False,True
293,294,control,21.223864133723445,False,False
1382,1383,control,24.738907368789,True,True
128,129,control,34.743472978718,False,False
1396,1397,control,28.05855706977033,False,False
386,387,control,22.2741626762756,False,False
876,2377,treatment,31.91428308514057,False,True
1623,3124,treatment,44.15727460797091,True,False
505,506,control,43.37453825641212,False,False
671,2172,treatment,16.18041543897145,False,True
1739,3240,treatment,37.872857108024945,True,True
270,271,control,17.86615219052353,False,False
611,612,control,45.95921171610449,True,True
1324,2825,treatment,24.918247395689335,False,False
575,576,control,39.74386203344494,False,False
682,2183,treatment,32.16828115569078,False,True
381,1882,treatment,20.92491198764824,False,True
591,2092,treatment,31.349025640620045,False,False
507,2008,treatment,25.655527919583026,False,False
419,420,control,5.56924214120685,False,False
789,790,control,31.265165059702355,True,True
705,706,control,37.72845395672908,True,True
1695,3196,treatment,42.48869475111295,True,False
929,930,control,34.87009293766853,False,False
193,1694,treatment,29.738822267690082,False,False
1475,1476,control,27.82606826128191,False,False
140,1641,treatment,22.765685940143342,False,False
1797,3298,treatment,29.535842254655485,False,False
1588,3089,treatment,43.521538786984635,True,True
769,2270,treatment,20.057265808240103,False,True
1296,1297,control,45.73239629782792,True,True
950,2451,treatment,24.07077203627563,False,False
624,2125,treatment,28.278235343126067,True,False
136,1637,treatment,25.51044903804259,False,False
281,1782,treatment,19.15672661488336,True,False
1265,1266,control,34.94234499065141,True,True
796,2297,treatment,40.114606095823156,False,False
660,2161,treatment,18.28253050469913,True,False
960,2461,treatment,12.361157006992524,False,False
619,620,control,26.202696724198645,True,True
151,1652,treatment,33.837253557710376,True,False
1804,3305,treatment,41.33878201521118,False,False
1721,3222,treatment,51.272486958864036,True,True
1128,2629,treatment,27.92120973423699,False,True
1072,2573,treatment,47.07084946716702,False,True
1100,1101,control,23.550745424752424,False,False
15,16,control,25.656487243814826,True,True
283,284,control,25.38812586863278,False,False
468,469,control,39.45876983713034,False,False
1374,2875,treatment,38.4346569527384,False,False
742,743,control,29.471985173461533,False,False
393,394,control,27.85016955036109,False,False
1299,1300,control,8.405583538999526,True,True
458,459,control,30.586874384499097,False,False
1543,3044,treatment,37.9174387018691,False,False
1242,2743,treatment,32.56319421100823,False,False
314,315,control,43.749906314941995,False,False
36,37,control,30.02845915896811,False,False
825,826,control,18.210630459665744,False,False
1481,2982,treatment,42.65846959292108,False,False
21,22,control,44.90732028150799,True,True
455,456,control,31.0406073501028,False,False
1154,1155,control,15.10418292900656,False,False
1812,3313,treatment,39.34498933959067,False,False
670,671,control,27.656812754412325,False,False
648,649,control,25.60327794574007,False,False
1328,2829,treatment,44.261680595919984,False,False
675,676,control,36.2832010285517,False,False
1821,3322,treatment,28.304810947865942,False,True
1763,3264,treatment,35.242433858229795,True,False
1183,2684,treatment,12.205247560895991,True,False
1170,1171,control,36.755037809057725,False,False
1498,1499,control,34.86066402843263,False,False
279,280,control,23.331924912034808,False,False
740,741,control,27.157529015793703,False,False
138,1639,treatment,46.188656236315396,True,False
1228,1229,control,12.903390978397148,False,False
546,547,control,2.118871169149976,True,True
1706,3207,treatment,40.92992170051245,False,False
200,1701,treatment,38.0331011780673,True,False
1094,1095,control,26.634082759243913,True,True
235,236,control,25.658334797484088,False,False
554,2055,treatment,42.58068874439853,True,False
1106,2607,treatment,35.522164239594105,False,False
1271,1272,control,35.37923057723778,False,False
1832,3333,treatment,30.154704893669248,True,False
164,165,control,36.656534379123315,False,False
1327,1328,control,29.324981695717245,False,False
1167,1168,control,47.31962130186192,False,False
1166,1167,control,48.0358591461309,False,False
1358,1359,control,32.28662131571056,False,False
1349,2850,treatment,24.45356823957306,True,False
1052,2553,treatment,34.89781015943693,False,False
1204,1205,control,23.83029479972385,False,False
741,2242,treatment,30.569582242193515,True,False
1024,1025,control,31.24227497959731,False,False
1235,1236,control,39.160412606558886,True,True
610,2111,treatment,33.79943571256923,True,False
1262,2763,treatment,26.832423316596994,False,False
1139,2640,treatment,30.114746944474096,True,False
504,505,control,42.608212692267614,False,False
1248,1249,control,24.363306888449532,False,False
11,12,control,29.052910310631088,True,True
392,1893,treatment,30.013153031904864,False,False
451,1952,treatment,18.374562572161803,True,False
1836,3337,treatment,48.27988011281492,False,False
1841,3342,treatment,22.403120106558195,False,True
527,2028,treatment,19.683590732488476,False,False
1016,2517,treatment,52.58170199583578,False,False
648,2149,treatment,26.60327794574007,False,True
307,1808,treatment,38.50609916868481,False,False
